RORB,Ictidomys_tridecemlineatus,XP_005324165.1,refseq,1413,470,PASS,exact | coded_by:XM_005324108.4:16..1428
RORB,Jaculus_jaculus,XP_004653160.1,refseq,1380,459,PASS,exact | coded_by:XM_004653103.3:151..1530
RORB,Lagorchestes_hirsutus,,miniprot,1351,449,DROP,cds not x3 (trim 1); 11 internal stop(s); len aa=450 prot=449 | miniprot-local
RORB,Leopardus_geoffroyi,XP_045326211.1,refseq,1413,470,PASS,exact | coded_by:XM_045470255.1:100..1512
RORB,Macrotis_lagotis,XP_074064647.1,refseq,1380,459,PASS,exact | coded_by:XM_074208546.1:713..2092
RORB,Martes_flavigula,,miniprot,1776,589,DROP,2 internal stop(s); len aa=591 prot=589 | miniprot-local
RORB,Microcebus_murinus,XP_075864741.1,refseq,1413,470,PASS,exact | coded_by:XM_076008626.1:297..1709
RORB,Mirza_zaza,,miniprot,1152,385,DROP,len aa=384 prot=385 | miniprot-local
RORB,Myrmecobius_fasciatus,,miniprot,1380,459,PASS,exact | miniprot-local
RORB,Nanger_dama,,miniprot,1778,590,DROP,cds not x3 (trim 2); 33 internal stop(s); len aa=592 prot=590 | miniprot-local
RORB,Nasua_narica,,miniprot,1795,596,DROP,cds not x3 (trim 1); 20 internal stop(s); len aa=598 prot=596 | miniprot-local
RORB,Nycticebus_coucang,XP_053432425.1,refseq,1380,459,PASS,exact | coded_by:XM_053576450.1:637..2016
RORB,Ochotona_princeps,XP_004591830.2,refseq,1380,459,PASS,exact | coded_by:XM_004591773.4:359..1738
RORB,Octodon_degus,XP_023578763.1,refseq,1413,470,PASS,exact | coded_by:XM_023722995.1:48..1460
RORB,Orycteropus_afer,XP_042636529.1,refseq,1410,469,PASS,exact | coded_by:XM_042780595.1:1..1410
RORB,Paguma_larvata,,miniprot,1761,584,DROP,1 internal stop(s); len aa=586 prot=584 | miniprot-local
RORB,Pan_troglodytes,XP_001144112.3,refseq,1380,459,PASS,exact | coded_by:XM_001144112.7:745..2124
RORB,Panthera_pardus,XP_019319142.1,refseq,1413,470,PASS,exact | coded_by:XM_019463597.2:103..1515
RORB,Peromyscus_eremicus,XP_059103677.1,refseq,1158,385,PASS,exact | coded_by:XM_059247694.1:16..1173
RORB,Phacochoerus_africanus,XP_047623734.1,refseq,1380,459,PASS,exact | coded_by:XM_047767778.1:636..2015
RORB,Phalanger_gymnotis,,miniprot,1314,437,PASS,exact | miniprot-local
RORB,Pipistrellus_pipistrellus,,miniprot,1786,593,DROP,cds not x3 (trim 1); 23 internal stop(s); len aa=595 prot=593 | miniprot-local
RORB,Plecturocebus_cupreus,,miniprot,1774,590,DROP,cds not x3 (trim 1); 29 internal stop(s); len aa=591 prot=590 | miniprot-local
RORB,Pseudocheirus_occidentalis,,miniprot,1440,479,PASS,exact | miniprot-local
RORB,Puma_concolor,XP_025787392.1,refseq,1488,495,PASS,exact | coded_by:XM_025931607.1:1..1488
RORB,Rattus_norvegicus,NP_001257887.1,refseq,1380,459,PASS,exact | coded_by:NM_001270958.1:626..2005
RORB,Rhynchocyon_petersi,KAM6170354.1,refseq,,470,DROP,"fetch failed: elink failed after retries: NCBI C++ Exception:
    Error: TXCLIENT(CException::eUnknown) ""/pubmed_gen/rbuild/version/20260413/entrez/2.20/src/internal/txclient/TxClient.cpp"", line 1100: ncbi::CTxRawClientImpl::readAll() --- Read failed: EOF (the other side has unexpectedly closed connection), peer: 130.14.18.86:8064
"
RORB,Saccopteryx_bilineata,XP_066113178.1,refseq,1413,470,PASS,exact | coded_by:XM_066257081.1:77..1489
RORB,Sarcophilus_harrisii,XP_031795413.1,refseq,1380,459,PASS,exact | coded_by:XM_031939553.1:696..2075
RORB,Sciurus_vulgaris,XP_078968226.1,refseq,1380,459,PASS,exact | coded_by:XM_079112100.1:590..1969
RORB,Speothos_venaticus,,miniprot,1365,456,DROP,len aa=455 prot=456 | miniprot-local
RORB,Suricata_suricatta,XP_029776174.1,refseq,1380,459,PASS,exact | coded_by:XM_029920314.1:246..1625
RORB,Sylvilagus_floridanus,,miniprot,1413,470,PASS,exact | miniprot-local
RORB,Tapirus_terrestris,,miniprot,1776,589,DROP,2 internal stop(s); len aa=591 prot=589 | miniprot-local
RORB,Tragelaphus_eurycerus,,miniprot,1788,593,DROP,len aa=595 prot=593 | miniprot-local
RORB,Uromys_caudimaculatus,,miniprot,1413,470,PASS,exact | miniprot-local
RORB,Vicugna_pacos,XP_072815700.1,refseq,1380,459,PASS,exact | coded_by:XM_072959599.1:725..2104
RORB,Xerus_rutilus,,miniprot,1822,604,DROP,cds not x3 (trim 1); 30 internal stop(s); len aa=607 prot=604 | miniprot-local
RORC,Acinonyx_jubatus,XP_053070792.1,refseq,1587,528,PASS,exact | coded_by:XM_053214817.1:1020..2606
RORC,Acomys_cahirinus,,miniprot,1509,502,PASS,exact | miniprot-local
RORC,Aepyceros_melampus,,miniprot,1528,507,DROP,cds not x3 (trim 1); 7 internal stop(s); len aa=509 prot=507 | miniprot-local
RORC,Aotus_nancymaae,XP_064226911.1,refseq,1548,515,PASS,exact | coded_by:XM_064370841.1:20..1567
RORC,Arvicanthis_niloticus,XP_076788964.1,refseq,1488,495,PASS,exact | coded_by:XM_076932849.1:514..2001
RORC,Bos_taurus,NP_001076920.1,refseq,1521,506,PASS,exact | coded_by:NM_001083451.2:11..1531
RORC,Callithrix_jacchus,XP_054103956.2,refseq,1593,530,PASS,exact | coded_by:XM_054247981.2:105..1697
RORC,Camelus_bactrianus,XP_074205529.1,refseq,1641,546,PASS,exact | coded_by:XM_074349428.1:3027..4667
RORC,Caracal_caracal,,miniprot,1587,528,PASS,exact | miniprot-local
RORC,Cebus_imitator,XP_017401708.1,refseq,1557,518,PASS,exact | coded_by:XM_017546219.2:103..1659
RORC,Choloepus_hoffmanni,,miniprot,1560,519,PASS,exact | miniprot-local
RORC,Cynocephalus_volans,XP_062960053.1,refseq,1557,518,PASS,exact | coded_by:XM_063103983.1:73..1629
RORC,Cynomys_ludovicianus,,miniprot,1404,469,DROP,len aa=468 prot=469 | miniprot-local
RORC,Dasypus_novemcinctus,XP_004451816.1,refseq,1557,518,PASS,exact | coded_by:XM_004451759.5:114..1670
RORC,Daubentonia_madagascariensis,,miniprot,1785,593,DROP,1 internal stop(s); len aa=594 prot=593 | miniprot-local
RORC,Eira_barbara,,miniprot,1527,508,PASS,exact | miniprot-local
RORC,Equus_caballus,XP_001916080.2,refseq,1557,518,PASS,exact | coded_by:XM_001916045.6:74..1630
RORC,Giraffa_tippelskirchi,,miniprot,1530,509,PASS,exact | miniprot-local
RORC,Gorilla_gorilla_gorilla,XP_018878258.3,refseq,1719,572,PASS,exact | coded_by:XM_019022713.3:369..2087
RORC,Homo_sapiens,NP_005051.2,refseq,1557,518,PASS,exact | coded_by:NM_005060.4:39..1595
RORC,Hyaena_hyaena,XP_039102164.1,refseq,1572,523,PASS,exact | coded_by:XM_039246233.1:1..1572
RORC,Hylobates_pileatus,,miniprot,1719,572,PASS,exact | miniprot-local
RORC,Ictidomys_tridecemlineatus,XP_005331294.2,refseq,1557,518,PASS,exact | coded_by:XM_005331237.4:111..1667
RORC,Jaculus_jaculus,XP_044994524.1,refseq,1584,527,PASS,exact | coded_by:XM_045138589.1:73..1656
RORC,Lagorchestes_hirsutus,,miniprot,1539,512,PASS,exact | miniprot-local
RORC,Leopardus_geoffroyi,XP_045335200.1,refseq,1557,518,PASS,exact | coded_by:XM_045479244.1:79..1635
RORC,Macrotis_lagotis,XP_074044960.1,refseq,1560,519,PASS,exact | coded_by:XM_074188859.1:105..1664
RORC,Martes_flavigula,,miniprot,1527,508,PASS,exact | miniprot-local
RORC,Microcebus_murinus,XP_075856246.1,refseq,1494,497,PASS,exact | coded_by:XM_076000131.1:166..1659
RORC,Mirza_zaza,,miniprot,1494,497,PASS,exact | miniprot-local
RORC,Myrmecobius_fasciatus,,miniprot,1446,483,DROP,len aa=482 prot=483 | miniprot-local
RORC,Nanger_dama,,miniprot,1528,506,DROP,cds not x3 (trim 1); 2 internal stop(s); len aa=509 prot=506 | miniprot-local
RORC,Nasua_narica,,miniprot,1994,663,DROP,cds not x3 (trim 2); 7 internal stop(s); len aa=664 prot=663 | miniprot-local
RORC,Nycticebus_coucang,XP_053447535.1,refseq,1545,514,PASS,exact | coded_by:XM_053591560.1:98..1642
RORC,Ochotona_princeps,XP_058516264.1,refseq,1593,530,PASS,exact | coded_by:XM_058660281.1:64..1656
RORC,Octodon_degus,XP_004632391.1,refseq,1560,519,PASS,exact | coded_by:XM_004632334.3:96..1655
RORC,Orycteropus_afer,XP_007949051.2,refseq,1575,524,PASS,exact | coded_by:XM_007950860.2:1..1575
RORC,Paguma_larvata,,miniprot,1567,521,DROP,cds not x3 (trim 1); 13 internal stop(s); len aa=522 prot=521 | miniprot-local
RORC,Pan_troglodytes,XP_003308437.1,refseq,1494,497,PASS,exact | coded_by:XM_003308389.6:181..1674
RORC,Panthera_pardus,XP_019288479.1,refseq,1557,518,PASS,exact | coded_by:XM_019432934.2:67..1623
RORC,Peromyscus_eremicus,XP_059122570.1,refseq,1602,533,PASS,exact | coded_by:XM_059266587.1:1..1602
RORC,Phacochoerus_africanus,XP_047640600.1,refseq,1557,518,PASS,exact | coded_by:XM_047784644.1:207..1763
RORC,Phalanger_gymnotis,,miniprot,1536,511,PASS,exact | miniprot-local
RORC,Pipistrellus_pipistrellus,,miniprot,1596,531,PASS,exact | miniprot-local
RORC,Plecturocebus_cupreus,,miniprot,1707,567,DROP,1 internal stop(s); len aa=568 prot=567 | miniprot-local
RORC,Pseudocheirus_occidentalis,,miniprot,1539,512,PASS,exact | miniprot-local
RORC,Puma_concolor,XP_025784188.1,refseq,1587,528,PASS,exact | coded_by:XM_025928403.1:1..1587
RORC,Rattus_norvegicus,NP_001414201.1,refseq,1527,508,PASS,exact | coded_by:NM_001427272.2:55..1581
RORC,Rhynchocyon_petersi,KAM6217158.1,refseq,1956,651,PASS,exact | elink+fasta_cds_na
RORC,Saccopteryx_bilineata,XP_066118209.1,refseq,1548,515,PASS,exact | coded_by:XM_066262112.1:83..1630
RORC,Sarcophilus_harrisii,XP_012405135.2,refseq,1557,518,PASS,exact | coded_by:XM_012549681.3:80..1636
RORC,Sciurus_vulgaris,XP_078994882.1,refseq,1608,535,PASS,exact | coded_by:XM_079138756.1:42..1649
RORC,Speothos_venaticus,,miniprot,1557,518,PASS,exact | miniprot-local
RORC,Suricata_suricatta,XP_029804666.1,refseq,1554,517,PASS,exact | coded_by:XM_029948806.1:54..1607
RORC,Sylvilagus_floridanus,,miniprot,1608,535,PASS,exact | miniprot-local
RORC,Tapirus_terrestris,,miniprot,1999,666,DROP,cds not x3 (trim 1); 24 internal stop(s) | miniprot-local
RORC,Tragelaphus_eurycerus,,miniprot,1530,509,PASS,exact | miniprot-local
RORC,Uromys_caudimaculatus,,miniprot,1488,495,PASS,exact | miniprot-local
RORC,Vicugna_pacos,XP_072802660.1,refseq,1581,526,PASS,exact | coded_by:XM_072946559.1:69..1649
RORC,Xerus_rutilus,,miniprot,1596,531,PASS,exact | miniprot-local
